,id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,is_inc_v,issue_d,loan_status,pymnt_plan,url,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code
152444,10627485,12499462,16000,16000,16000, 60 months,14.47 ,376.21,C,C2,Driver,10+ years,0,100000,Source Verified,Jan-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=10627485,  Borrower added on 01/15/14 > I hope to consolidate all my credit cards into one monthly payment which would make it more convenient to get rid of my debts with a lower interest rate. Thank you for considering my request.<br>,debt_consolidation,Debt consolidation,553xx,MN,19.09,0,Nov-92,1,30,105,15,1,24884,76.10%,38,f,14064.68,14064.68,3761.77,3761.77,1935.32,1826.45,0,0,0,Nov-14,376.21,Dec-14,Nov-14,0,30,1
152452,10637249,12509269,12000,12000,12000, 36 months,7.90 ,375.49,A,A4,winder,8 years,0,55000,Verified,Jan-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=10637249,  Borrower added on 01/15/14 > I just want to pay down my diet and diet free..<br>,credit_card,Credit card refinancing,554xx,MN,7.91,0,Jul-00,1,68,81,9,1,12952,25.70%,18,w,9260.23,9260.23,3379.41,3379.41,2739.77,639.64,0,0,0,Oct-14,375.49,Dec-14,Nov-14,0,68,1
152542,10616950,12488998,12000,12000,12000, 36 months,14.98 ,415.87,C,C3,Claims Manager,10+ years,0,125000,Source Verified,Jan-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=10616950,  Borrower added on 01/16/14 > I built my home six years ago and have some improvements I would like to make.  Adding a window and home office to my residence.  Upgrading lighting fixtures throughout the home.<br>,home_improvement,Home improvement,450xx,OH,9.23,2,Mar-02,1,12,61,8,2,595,8.40%,19,f,9185.25,9185.25,4157.91,4157.91,2814.75,1343.16,0,0,0,Nov-14,415.87,Dec-14,Nov-14,0,74,1
152699,10627301,12499296,15000,15000,15000, 60 months,18.25 ,382.95,D,D3,Business Teacher,4 years,0,46000,Source Verified,Jan-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=10627301,"  Borrower added on 01/15/14 > I will save over $450 by consolidating car payment, credit card payments and another loan I have only a year to pay on.  Net Savings $450-$500 per month<br>",debt_consolidation,Debt consolidation,286xx,NC,23.53,0,Nov-85,1,51,41,10,1,9414,37.80%,41,f,13341.39,13341.39,3829.47,3829.47,1658.61,2170.86,0,0,0,Nov-14,382.95,Dec-14,Nov-14,0,51,1
152717,10637534,12509532,15000,15000,15000, 60 months,14.47 ,352.69,C,C2,Principal Systems Engineer,2 years,0,155000,Source Verified,Jan-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=10637534,  Borrower added on 01/15/14 > Pay-off my credit cards.<br>,credit_card,Credit card refinancing,207xx,MD,11.59,1,Apr-94,1,11,59,10,1,17015,70%,28,f,13376.94,13376.94,3174.21,3174.21,1623.06,1551.15,0,0,0,Oct-14,352.69,Dec-14,Nov-14,0,124,1
152788,10567573,12449530,28625,28625,28625, 36 months,14.47 ,984.89,C,C2,Consumer Safety Inspector,10+ years,1,62872,Verified,Jan-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=10567573,"  Borrower added on 01/15/14 > pay off some bills, take a vacation, make purchases for the home<br>",major_purchase,Major purchase,156xx,PA,11.4,0,Mar-01,0,56,94,7,1,3488,24.90%,23,f,21869.34,21869.34,9848.79,9848.79,6755.66,3093.13,0,0,0,Nov-14,984.89,Dec-14,Nov-14,0,56,1
152871,10567485,12449452,15000,15000,15000, 60 months,17.57 ,377.41,D,D2,Admin Specialist,10+ years,1,59655,Source Verified,Jan-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=10567485,"  Borrower added on 01/15/14 > PAY OFF MY CREDIT CARD, AND A DOWN PAYMENT FOR MY NEW HOME.<br>",house,Home buying,983xx,WA,11.67,2,Dec-98,1,20,114,4,1,8448,68.10%,16,f,13202.5,13202.5,3872.17,3872.17,1797.5,2074.67,0,0,0,Nov-14,377.41,Dec-14,Nov-14,0,31,1
152920,10627364,12499353,10000,10000,10000, 36 months,14.47 ,344.07,C,C2,night clean up,7 years,0,43000,Not Verified,Jan-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=10627364,  Borrower added on 01/15/14 > I would like to consolidate three existing loans and credit cards and to pay off my motorcycle.<br>,debt_consolidation,Debt consolidation,571xx,SD,21.3,0,Dec-91,0,74,64,9,1,7753,84%,33,f,7639.89,7639.89,3440.68,3440.68,2360.11,1080.57,0,0,0,Nov-14,344.07,Dec-14,Nov-14,0,131,1
152954,10235578,12097731,10000,10000,10000, 36 months,9.67 ,321.13,B,B1,Clerk,7 years,0,50000,Not Verified,Jan-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=10235578,  Borrower added on 01/15/14 > Home improvement/ pay off credit cards<br><br> Borrower added on 01/15/14 > Home improvement/ pay off credit cards<br>,home_improvement,Home improvement,787xx,TX,25.47,1,Nov-85,1,9,88,7,1,7970,41.90%,12,f,7505.83,7505.83,3210.73,3210.73,2494.17,716.56,0,0,0,Nov-14,321.13,Dec-14,Nov-14,0,9,1
152991,10627148,12499148,12875,12875,12875, 36 months,14.98 ,446.2,C,C3,Medical Technologist,10+ years,0,65000,Verified,Jan-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=10627148,"  Borrower added on 01/14/14 > Our family is trying to consolidate and pay off our debt so we can buy our forever home, with room enough for our parents.<br>",debt_consolidation,Debt consolidation,489xx,MI,22.86,0,Apr-97,0,35,81,16,1,7230,26%,27,f,9854.62,9854.62,4461.66,4461.66,3020.38,1441.28,0,0,0,Nov-14,446.2,Dec-14,Nov-14,0,35,1
153030,10547070,12429094,35000,35000,35000, 36 months,13.98 ,1195.88,C,C1,Program Manager,1 year,0,180000,Verified,Jan-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=10547070,  Borrower added on 01/14/14 > I'm trying to consolidate high-interest credit card and other debt.<br>,debt_consolidation,Debt consolidation,231xx,VA,18.72,0,Jun-87,1,64,67,17,1,35953,63.40%,38,f,26693.58,26693.58,11957.04,11957.04,8306.42,3650.62,0,0,0,Nov-14,1195.88,Dec-14,Nov-14,0,64,1
153103,10607273,12479281,12000,12000,12000, 36 months,15.61 ,419.58,C,C4,Sales Manager,10+ years,0,104400,Verified,Jan-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=10607273,  Borrower added on 01/14/14 > Pay off and consolidate high interest personal loan and credit card debt.<br>,debt_consolidation,Debt consolidation,852xx,AZ,12.62,1,Jul-97,0,4,62,13,1,7723,78.80%,32,f,9205.72,9205.72,4195.44,4195.44,2794.28,1401.16,0,0,0,Nov-14,419.58,Dec-14,Nov-14,0,32,1
153264,10597106,12529121,17000,17000,17000, 36 months,15.61 ,594.41,C,C4,math teacher,10+ years,0,54574,Verified,Jan-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=10597106,  Borrower added on 01/14/14 > I would like to consolidate all credit card debt and use the balance for interior work in my home. I want to refurbish one bathroom and redo two other bedrooms plus a utility area.<br><br> Borrower added on 01/14/14 > I want to consolidate my credit card debt and upgrade and refurbish one bathroom plus 2 bedrooms and a utility area<br>,debt_consolidation,Debt consolidation,078xx,NJ,4.11,1,Sep-99,0,10,34,8,1,21635,55.50%,22,f,13041.54,13041.54,5943.34,5943.34,3958.46,1984.88,0,0,0,Nov-14,594.41,Dec-14,Nov-14,1,10,1
153395,10636794,12508838,16000,16000,16000, 36 months,10.99 ,523.75,B,B2,Clinical Lab Scientist,3 years,0,100000,Verified,Jan-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=10636794,"  Borrower added on 01/14/14 > Earlier in life I accumulated a large credit card debt. I am solely responsible for that and I do take this responsibility seriously. For year I have been diligent in paying my credit card debt, however, as I have learned, paying off revolving debt can be long and difficult and expensive.<br>",credit_card,Credit card refinancing,922xx,CA,13.68,3,Oct-96,0,9,18,10,1,16706,48%,31,w,12068.51,12068.51,5237.5,5237.5,3931.49,1306.01,0,0,0,Nov-14,523.75,Dec-14,Nov-14,0,9,1
153489,10576648,5468657,12000,12000,12000, 36 months,14.98 ,415.87,C,C3,Investigator,10+ years,0,78452,Source Verified,Jan-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=10576648,  Borrower added on 01/14/14 > Consolidate higher interest rates for the lower rate offered by lending club. Will make it easier to pay back loan amount than the credit amounts I am paying now.<br>,debt_consolidation,Debt consolidation,070xx,NJ,13.55,1,Jun-85,0,14,50,13,2,21428,70%,43,f,9184.8,9184.8,4158.62,4158.62,2815.2,1343.42,0,0,0,Nov-14,415.87,Dec-14,Nov-14,0,31,1
153497,10636612,12508662,15000,15000,15000, 60 months,16.99 ,372.71,D,D1,Finance  Manager,10+ years,0,140000,Verified,Jan-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=10636612,  Borrower added on 01/14/14 > Credit Card Debt Consolidation<br>,debt_consolidation,Debt consolidation,351xx,AL,16.82,0,Feb-97,0,24,46,9,3,4790,61.40%,27,f,13290.73,13290.73,3726.67,3726.67,1709.27,2017.4,0,0,0,Nov-14,372.71,Dec-14,Nov-14,0,47,1
153661,10514902,12387058,8000,8000,8000, 36 months,10.99 ,261.88,B,B2,nursing assisant,6 years,1,28000,Source Verified,Jan-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=10514902,  Borrower added on 01/13/14 > loans<br>,credit_card,Credit card refinancing,016xx,MA,10,1,Nov-02,0,19,25,12,1,7139,45.20%,39,f,6034.59,6034.59,2618.27,2618.27,1965.41,652.86,0,0,0,Nov-14,261.88,Dec-14,Nov-14,0,65,1
153739,10606559,12478594,5200,5200,5200, 36 months,7.90 ,162.71,A,A4,sales,2 years,1,28000,Not Verified,Jan-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=10606559,"  Borrower added on 01/13/14 > Simply looking to refinance a credit card with a high interest, getting funded here looks like I will be saving money in the long run and i would have repayment terms that are affordable and set which will make my budgeting easier!<br>",credit_card,Credit card refinancing,950xx,CA,9.73,0,Nov-99,0,36,94,5,1,5198,44.40%,22,f,3876.68,3876.68,1626.87,1626.87,1323.32,303.55,0,0,0,Nov-14,162.71,Dec-14,Nov-14,0,40,1
153784,10576234,12458282,18000,18000,18000, 36 months,14.47 ,619.32,C,C2,2nd Assistant A,6 years,0,75000,Verified,Jan-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=10576234,  Borrower added on 01/13/14 > I am wanting a loan to pay off several credit card debts.<br>,debt_consolidation,Debt consolidation,308xx,GA,15.14,1,Apr-96,0,10,35,14,2,7110,43.60%,22,f,13751.89,13751.89,6193.14,6193.14,4248.11,1945.03,0,0,0,Nov-14,619.32,Dec-14,Nov-14,0,40,1
153882,10173726,12024910,18775,18775,18775, 60 months,18.25 ,479.32,D,D3,Mechanical maintainer,10+ years,0,75000,Source Verified,Jan-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=10173726,  Borrower added on 01/13/14 > Debt Consilidation<br>,debt_consolidation,Debt consolidation,114xx,NY,10.39,1,Nov-94,1,18,8,7,3,8316,38.70%,29,f,16699.92,16699.92,4790.97,4790.97,2075.08,2715.89,0,0,0,Nov-14,479.32,Dec-14,Nov-14,0,18,1
153914,10556218,12438265,16000,16000,16000, 60 months,16.99 ,397.56,D,D1,Software Engineer,6 years,0,70000,Source Verified,Jan-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=10556218,"  Borrower added on 01/13/14 > debt consolidation, better interest, one lower payment<br>",debt_consolidation,Debt consolidation,640xx,MO,22.8,0,Jan-94,5,71,9,10,2,3703,38.60%,35,f,14176.72,14176.72,3975.2,3975.2,1823.28,2151.92,0,0,0,Nov-14,397.56,Dec-14,Nov-14,0,71,1
153936,10566441,12448458,8400,8400,8400, 36 months,13.98 ,287.02,C,C1,master inspector,4 years,1,35000,Source Verified,Jan-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=10566441,  Borrower added on 01/13/14 > T o pay off all loans and credit cards. To get out of debt<br>,debt_consolidation,Debt consolidation,461xx,IN,22.5,0,Mar-03,0,71,37,9,1,4972,50.70%,27,f,6406.53,6406.53,2869.53,2869.53,1993.47,876.06,0,0,0,Nov-14,287.02,Dec-14,Nov-14,0,71,1
153945,10606019,12478091,9850,9850,9850, 36 months,23.40 ,383.35,E,E5,Sales Agent,3 years,1,75000,Not Verified,Jan-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=10606019,"  Borrower added on 01/13/14 > Paying off credit cards and consolidating into one, shorter-term loan to get out of debt sooner.<br>",credit_card,Credit card refinancing,960xx,CA,15.98,0,Nov-96,2,40,117,11,1,12168,58.80%,18,f,7760.54,7760.54,3833.17,3833.17,2089.46,1743.71,0,0,0,Nov-14,383.35,Dec-14,Nov-14,0,40,1
153975,10626050,12498093,7500,7500,7500, 36 months,16.99 ,267.36,D,D1,Automation Tech,4 years,0,75000,Verified,Jan-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=10626050,  Borrower added on 01/13/14 > Consolidate my credit cards and extra funds for personal reasons<br>,debt_consolidation,Debt consolidation,701xx,LA,12.21,1,Apr-87,1,22,29,9,3,4489,66%,20,w,5781.61,5781.61,2673.6,2673.6,1718.39,955.21,0,0,0,Nov-14,267.36,Dec-14,Nov-14,0,30,1
154137,10645967,12518039,35000,35000,35000, 36 months,16.24 ,1234.65,C,C5,Plant Manager,1 year,0,130000,Verified,Jan-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=10645967,"  Borrower added on 01/13/14 > To consoldiate credit card, purchase engagement ring, and upgrade boat electroics.<br>",debt_consolidation,Debt consolidation,480xx,MI,26.24,1,Mar-83,2,23,33,13,2,14466,67.90%,33,w,27768.45,27768.45,11111.85,11111.85,7231.55,3880.3,0,0,0,Nov-14,1234.65,Dec-14,Nov-14,0,40,1
154157,10113075,11964314,25000,25000,25000, 36 months,14.98 ,866.39,C,C3,Senior Manager of IT,1 year,0,150000,Source Verified,Jan-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=10113075,  Borrower added on 01/13/14 > A consolidation loan will get my family closer to being debt free. 2013 held several health related expenses and therefore an increase in our debt.<br>,debt_consolidation,Consolidation loan,750xx,TX,26.02,1,May-00,0,9,57,18,1,27314,72.30%,46,w,19134.96,19134.96,8663.9,8663.9,5865.04,2798.86,0,0,0,Nov-14,866.39,Dec-14,Nov-14,0,70,1
154163,10149933,12001450,9500,9500,9500, 36 months,17.57 ,341.41,D,D2,PACKER,7 years,1,30000,Source Verified,Jan-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=10149933,  Borrower added on 01/13/14 > consulidate bills<br>,other,Other,923xx,CA,26.84,0,Dec-97,1,39,39,9,1,5179,48.40%,33,f,7569.1,7569.1,3072.19,3072.19,1930.9,1141.29,0,0,0,Oct-14,341.41,Dec-14,Nov-14,0,39,1
154171,10434759,12306892,4500,4500,4500, 36 months,12.85 ,151.3,B,B4,warehouse manager,10+ years,0,100000,Verified,Jan-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=10434759,  Borrower added on 01/13/14 > pay off  high % credit card<br>,debt_consolidation,Debt consolidation,207xx,MD,14.15,0,Sep-91,0,40,37,10,1,5015,82.20%,53,f,3417.79,3417.79,1512.93,1512.93,1082.21,430.72,0,0,0,Nov-14,151.3,Dec-14,Nov-14,0,40,1
154213,10585986,12468071,12000,12000,12000, 36 months,13.98 ,410.02,C,C1,Administrative,7 years,0,66000,Source Verified,Jan-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=10585986,"  Borrower added on 01/13/14 > I would like to consolidate all my charge cards to have one monthly payment with a better APR, instead of haying individually payments at higher APRs.<br>",debt_consolidation,Debt consolidation,065xx,CT,14.43,0,Oct-95,2,35,102,23,1,10590,52.90%,32,f,9155.39,9155.39,4120.26,4120.26,2844.61,1255.15,20.5,0,0,Nov-14,840.54,Dec-14,Nov-14,0,35,1
154244,10615864,12487959,7000,7000,7000, 36 months,15.61 ,244.76,C,C4,Manager,4 years,1,40000,Source Verified,Jan-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=10615864,  Borrower added on 01/13/14 > It is going to pay off my credit cards/ sorry that i put in home improvements i pushed the wrong selection<br>,home_improvement,Home improvement,163xx,PA,18.03,0,Aug-93,0,41,20,10,1,6222,42%,46,f,5369.92,5369.92,2447.44,2447.44,1630.08,817.36,0,0,0,Nov-14,244.76,Dec-14,Nov-14,0,41,1
154324,10149061,12000639,10000,10000,10000, 36 months,13.53 ,339.5,B,B5,lpn,3 years,0,46080,Verified,Jan-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=10149061,  Borrower added on 01/12/14 > Debt consolidation.<br><br>  Borrower added on 01/13/14 > debt consolidation<br>,debt_consolidation,Debt consolidation,983xx,WA,17.63,1,Jan-05,2,21,117,10,1,4975,21%,15,f,7865.12,7865.12,3054.94,3054.94,2134.88,920.06,0,0,0,Oct-14,339.5,Dec-14,Nov-14,0,21,1
154520,10645589,12517685,6000,6000,6000, 36 months,13.53 ,203.7,B,B5,refrigeration repair,4 years,0,35000,Verified,Jan-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=10645589,  Borrower added on 01/12/14 > funds will be used for new tub/shower and update bathroom<br>,home_improvement,Home improvement,563xx,MN,5.28,0,Apr-98,1,49,91,5,1,5234,45.90%,15,f,4568.78,4568.78,2036.36,2036.36,1431.22,605.14,0,0,0,Nov-14,203.7,Dec-14,Nov-14,0,49,1
154532,10615585,12487691,14125,14125,14125, 36 months,13.98 ,482.63,C,C1,Facality Operation manager,4 years,0,35000,Not Verified,Jan-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=10615585,  Borrower added on 01/12/14 > Pay off credit cards and home improvement<br>,credit_card,Credit card refinancing,335xx,FL,20.51,0,Jul-85,0,67,118,6,1,6735,62.40%,10,f,10772.59,10772.59,4825.74,4825.74,3352.41,1473.33,0,0,0,Nov-14,482.63,Dec-14,Nov-14,0,67,1
154765,10575036,12457155,26000,26000,26000, 60 months,19.22 ,677.61,D,D4,IT support,10+ years,0,90000,Verified,Jan-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=10575036,  Borrower added on 01/11/14 > one payment and lower interest. Debt will be paid off in 5 years.<br>,debt_consolidation,Debt consolidation,762xx,TX,17.25,0,Sep-96,1,33,57,13,1,10174,30.30%,35,f,23192.04,23192.04,6775.28,6775.28,2807.96,3967.32,0,0,0,Nov-14,677.61,Dec-14,Nov-14,0,33,1
154978,9114983,10947135,15000,15000,14800, 36 months,9.67 ,481.69,B,B1,Clerk II,6 years,1,45000,Source Verified,Jan-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=9114983,  Borrower added on 01/10/14 > I would like to pay off higher interest rate credit cards and put money towards orthodontic fees for braces.<br>,credit_card,Credit card refinancing,934xx,CA,14.03,0,Jun-87,0,55,56,13,1,5874,44.80%,34,f,11258.44,11108.33,4816.52,4752.3,3741.56,1074.96,0,0,0,Nov-14,481.69,Dec-14,Nov-14,0,55,1
155139,10604976,12477099,4500,4500,4500, 36 months,9.67 ,144.51,B,B1,Finisher,8 years,1,38000,Verified,Jan-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=10604976,"  Borrower added on 01/10/14 > To pay off my capital one card with it's 29% interest rate, a doctor bill and auto repairs<br>",credit_card,Credit card refinancing,337xx,FL,21.26,0,Jul-75,1,65,77,12,1,3486,17.30%,47,f,3377.61,3377.61,1444.84,1444.84,1122.39,322.45,0,0,0,Nov-14,144.51,Dec-14,Nov-14,0,65,1
155180,10128934,11980592,8400,8400,8400, 36 months,13.53 ,285.18,B,B5,Office Manager,1 year,0,63000,Source Verified,Jan-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=10128934,  Borrower added on 01/10/14 > Replace roof and upgrade electrical wiring &amp; light switches on my home.<br>,home_improvement,Home improvement,032xx,NH,7.52,0,Dec-89,1,70,72,7,1,3017,29.90%,30,w,6027.97,6027.97,3201.8,3201.8,2372.03,829.77,0,0,0,Nov-14,360.18,Dec-14,Nov-14,0,70,1
155249,10534776,12416908,10800,10800,10800, 60 months,16.99 ,268.35,D,D1,Systems Administrator Sr,8 years,0,85186,Verified,Jan-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=10534776,  Borrower added on 01/10/14 > Pay off credit cards and get out of debt<br>,debt_consolidation,Debt consolidation,935xx,CA,10.76,0,May-00,1,63,57,10,2,8036,82.80%,31,f,9700.21,9700.21,2415.15,2415.15,1099.79,1315.36,0,0,0,Nov-14,268.35,Dec-14,Nov-14,0,63,1
155316,10082145,11933471,16000,16000,16000, 36 months,14.98 ,554.49,C,C3,Logistics Coordinator,3 years,0,70000,Verified,Jan-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=10082145,  Borrower added on 01/10/14 > This loan is for remodeling projects at home<br>,major_purchase,Major purchase,150xx,PA,14.83,0,Oct-00,2,39,99,13,1,6614,60.70%,32,w,12246.37,12246.37,5544.9,5544.9,3753.63,1791.27,0,0,0,Nov-14,554.49,Dec-14,Nov-14,0,39,1
155396,10544685,12426827,28000,28000,28000, 36 months,16.99 ,998.14,D,D1,Team Leader - Network & Infrastructure,9 years,0,130000,Verified,Jan-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=10544685,  Borrower added on 01/09/14 > Consolidating several higher rate credit cards and replacing a central air conditioning unit. Thanks for consideration!<br>,debt_consolidation,Debt consolidation,370xx,TN,18.7,0,Aug-98,0,48,56,21,2,15758,62.80%,54,f,21584.92,21584.92,9981.09,9981.09,6415.08,3566.01,0,0,0,Nov-14,998.14,Dec-14,Nov-14,0,48,1
155487,10455032,12327157,12000,12000,12000, 36 months,11.99 ,398.52,B,B3,Trucker,10+ years,1,74000,Not Verified,Jan-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=10455032,  Borrower added on 01/09/14 > I would like to consolidate my existing credit card amounts into one payment with less interest.<br>,debt_consolidation,Debt consolidation,973xx,OR,11.74,0,May-03,0,71,106,6,1,11130,84.30%,16,f,9085.19,9085.19,3985.11,3985.11,2914.81,1070.3,0,0,0,Nov-14,398.52,Dec-14,Nov-14,0,71,1
155707,10494965,12367085,12000,12000,11900, 36 months,9.67 ,385.35,B,B1,BDC Client Advisor,2 years,1,44000,Source Verified,Jan-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=10494965,  Borrower added on 01/09/14 > pay off credit cards and doctor bills<br><br> Borrower added on 01/09/14 > pay off credit cards and doctor bills<br>,credit_card,Credit card refinancing,631xx,MO,29.24,0,Sep-92,0,74,69,14,1,9700,41.10%,25,f,9006.89,8931.84,3853.04,3820.93,2993.11,859.93,0,0,0,Nov-14,385.35,Dec-14,Nov-14,0,74,1
155736,10163653,12014868,24800,24800,24600, 36 months,9.67 ,796.39,B,B1,machine tech,10+ years,0,85000,Source Verified,Jan-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=10163653,  Borrower added on 01/09/14 > to pay off loans with high interest rates<br>,debt_consolidation,Debt consolidation,480xx,MI,20.73,0,Apr-78,1,34,49,17,1,20238,30.60%,44,f,18614.47,18464.36,7962.65,7898.43,6185.53,1777.12,0,0,0,Nov-14,796.39,Dec-14,Nov-14,0,34,1
155773,10434753,12306886,23100,23100,23075, 60 months,21.48 ,631.19,E,E2,Material Handler,10+ years,0,79500,Verified,Jan-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=10434753,  Borrower added on 01/09/14 > I am really looking to gain more control of my finances. A debt consolidation loan like this would give me a great opportunity to achieve that goal and streamline my payments. this also relieve the stress of worrying about a bunch of payments all over the place and increase my quality of life.<br>,debt_consolidation,Debt consolidation,464xx,IN,12.33,0,Oct-99,3,52,53,12,1,10337,57.70%,27,f,20739.33,20716.89,6310.95,6304.12,2360.67,3950.28,0,0,0,Nov-14,631.19,Dec-14,Nov-14,0,52,1
155836,10414592,12286741,6000,6000,6000, 36 months,10.99 ,196.41,B,B2,Service writer,3 years,0,44000,Not Verified,Jan-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=10414592,"  Borrower added on 01/08/14 > I am looking forward to have one payment at 10.99% instead of paying seven different credit cards with all over 23% APR each. Easier than I thought, now I can focus on other things.<br>",debt_consolidation,Debt consolidation,761xx,TX,18.9,0,Jan-05,0,24,117,12,1,5624,38.80%,23,f,4525.83,4525.83,1963.86,1963.86,1474.17,489.69,0,0,0,Nov-14,196.41,Dec-14,Nov-14,0,24,1
155869,10454694,12326836,1000,1000,1000, 36 months,11.99 ,33.21,B,B3,Admissions Recruiter,< 1 year,1,35000,Not Verified,Jan-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=10454694,  Borrower added on 01/09/14 > debt consolidation<br>,debt_consolidation,Debt consolidation,352xx,AL,25.72,2,Jan-99,2,12,105,12,1,3714,23.40%,18,f,757.1,757.1,332.09,332.09,242.9,89.19,0,0,0,Nov-14,33.21,Dec-14,Nov-14,0,13,1
155885,10484616,12356762,20000,20000,19975, 60 months,22.40 ,556.94,E,E3,NCM,1 year,0,82000,Source Verified,Jan-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=10484616,"  Borrower added on 01/08/14 > the loan is to pay off credit card balances, and have money to pay for an auto expense that is due.  Also to use for initial purchase to assist in starting and expanding small business for massage therapy<br>",credit_card,Credit card refinancing,017xx,MA,15.66,0,May-90,6,27,54,27,2,12954,40.20%,59,f,18002.4,17979.9,5567.49,5560.53,1997.6,3569.89,0,0,0,Nov-14,556.94,Dec-14,Nov-14,0,31,1
155933,10153103,12004257,4750,4750,4750, 36 months,14.98 ,164.62,C,C3,Underwriting Manager,3 years,0,95000,Verified,Jan-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=10153103,  Borrower added on 01/08/14 > to pay towards IRS tax debt<br>,debt_consolidation,Debt consolidation,957xx,CA,20.21,0,Mar-95,4,52,60,8,1,4228,48%,38,f,3635.79,3635.79,1645.87,1645.87,1114.21,531.66,0,0,0,Nov-14,164.62,Dec-14,Nov-14,0,52,1
156104,10180756,12032196,9250,9250,9250, 36 months,17.57 ,332.42,D,D2,Financial Planner,10+ years,0,47000,Verified,Jan-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=10180756,"  Borrower added on 01/08/14 > I will be insulating my home and replacing appliances in my home that were bought in the 1950's &amp; no longer function properly, not to mention the energy efficiency factor.<br>",home_improvement,Home Improvement,548xx,WI,21.96,1,Sep-95,1,20,65,13,1,6343,70.50%,21,w,7145.17,7145.17,3324.2,3324.2,2104.83,1219.37,0,0,0,Nov-14,332.42,Dec-14,Nov-14,0,25,1
